Date,^DJI,^GSPC,^IXIC,^RUT,Wasserstein_distances,Permutation_Entropy,Hawkes_Process
1999-08-04,10674.76953125,1305.3299560546875,2540.0,429.70001220703125,0.050370814045891166,0.31654777054187755,-0.0043483600685185865
1999-08-05,10793.8203125,1313.7099609375,2565.830078125,429.75,0.054191620554775,0.31643298247759,-0.004570303980777818
1999-08-06,10714.0302734375,1300.2900390625,2547.969970703125,428.0400085449219,0.058321532560512424,0.315168030292165,-0.006080431326746272
1999-08-09,10707.7001953125,1297.800048828125,2518.97998046875,425.8900146484375,0.05653627752326429,0.3163169256464093,0.0017847587304934544
1999-08-10,10655.150390625,1281.4300537109375,2490.110107421875,422.82000732421875,0.04578747507184744,0.31592780637491424,0.0005991441988999118
1999-08-11,10787.7998046875,1301.9300537109375,2564.97998046875,428.19000244140625,0.05266130343079567,0.31594448250524243,0.007433322127117959
1999-08-12,10789.3896484375,1298.1600341796875,2549.489990234375,428.82000732421875,0.05759984045289457,0.31630330309538157,0.005825200429035943
1999-08-13,10973.650390625,1327.6800537109375,2637.81005859375,434.04998779296875,0.04660311178304255,0.3163967708141348,0.00644951634733526
1999-08-16,11046.7900390625,1330.77001953125,2645.280029296875,433.82000732421875,0.051868662470951676,0.31614977376427067,0.001791298903173365
1999-08-17,11117.080078125,1344.1600341796875,2671.22998046875,436.0,0.04846497136168182,0.3161715377134579,-0.0007754372733696592
1999-08-18,10991.3798828125,1332.8399658203125,2657.72998046875,433.1000061035156,0.03172414260916412,0.3162774222660332,0.0023493479178812063
1999-08-19,10963.83984375,1323.5899658203125,2621.429931640625,432.7699890136719,0.033290754770860076,0.31628269005031245,0.007104951360002808
1999-08-20,11100.6103515625,1336.6099853515625,2648.330078125,434.3800048828125,0.01909878058359027,0.3166928066569171,0.00585147647245332
1999-08-23,11299.759765625,1360.219970703125,2719.570068359375,437.25,0.02573983115144074,0.31827423879234257,0.007037413266625332
1999-08-24,11283.2998046875,1363.5,2752.3701171875,437.1199951171875,0.02513945451937616,0.3191004516360854,0.0014384423526415638
1999-08-25,11326.0400390625,1381.7900390625,2805.60009765625,437.8599853515625,0.015083016129210591,0.31970585476536934,-0.0017823458730622042
1999-08-26,11198.4501953125,1362.010009765625,2774.6201171875,436.0199890136719,0.02180143794976175,0.3193847767108978,-0.006318042933596752
1999-08-27,11090.169921875,1348.27001953125,2758.89990234375,432.45001220703125,0.0265069508459419,0.3197900373236628,-0.004051327424659028
1999-08-30,10914.1298828125,1324.02001953125,2712.68994140625,427.3599853515625,0.023456729482859373,0.32065256542361686,-0.0003262929970856644
1999-08-31,10829.2802734375,1320.4100341796875,2739.35009765625,427.8299865722656,0.018875400186516345,0.32105952347676864,-0.002846251099705613
1999-09-01,10937.8798828125,1331.0699462890625,2750.800048828125,430.989990234375,0.019189436570741236,0.3212843117741388,0.007072231398440704
1999-09-02,10843.2099609375,1319.1099853515625,2734.239990234375,427.4200134277344,0.01624607213307172,0.3208455512795877,0.004384140641877203
1999-09-03,11078.4501953125,1357.239990234375,2843.110107421875,435.9700012207031,0.015306269866414368,0.3211994303484951,0.0012091732874258696
1999-09-07,11034.1298828125,1350.449951171875,2837.260009765625,438.239990234375,0.01959493209142238,0.32138594148779503,0.003012325061265447
1999-09-08,11036.33984375,1344.1500244140625,2808.739990234375,435.8999938964844,0.015223652240820229,0.32219540807858255,0.0037170764512566624
1999-09-09,11079.400390625,1347.6600341796875,2852.02001953125,437.7699890136719,0.020009333384223282,0.3222404870323186,0.0004651328562186675
1999-09-10,11028.4296875,1351.6600341796875,2887.06005859375,441.19000244140625,0.02627906354609877,0.32201003330117334,-0.0005118455994129643
1999-09-13,11030.330078125,1344.1300048828125,2844.77001953125,439.6499938964844,0.03049953852314502,0.3216597499453906,-0.004181793133943987
1999-09-14,10910.330078125,1336.2900390625,2868.2900390625,438.239990234375,0.024751408607698977,0.3215053542263412,-0.004755295317992096
1999-09-15,10801.419921875,1317.969970703125,2814.169921875,436.3299865722656,0.021625009481795132,0.32141590827454947,0.001073047252605552
1999-09-16,10737.4599609375,1318.47998046875,2806.719970703125,430.25,0.02221413014922291,0.32145999086470245,0.0010782293319120061
1999-09-17,10803.6298828125,1335.4200439453125,2869.6201171875,434.45001220703125,0.028254523524083197,0.3213287137990334,-0.005855129525992726
1999-09-20,10823.900390625,1335.530029296875,2886.14990234375,433.20001220703125,0.02614304900635034,0.32148988961944946,-0.002893717723215692
1999-09-21,10598.4697265625,1307.5799560546875,2821.10009765625,426.5,0.03504675382282585,0.3213889491649304,-0.010110688577135207
1999-09-22,10524.0703125,1310.510009765625,2858.159912109375,427.5299987792969,0.02759184513706714,0.3209787448440329,-0.00823664276628129
1999-09-23,10318.58984375,1280.4100341796875,2749.830078125,420.2099914550781,0.0318365884013474,0.32111055089099205,-0.0032442225069157227
1999-09-24,10279.330078125,1277.3599853515625,2740.409912109375,417.0899963378906,0.042485649697482586,0.3211457322147241,-0.0033678744203728653
1999-09-27,10303.3896484375,1283.31005859375,2761.75,421.8599853515625,0.045248766895383596,0.3210987404522689,-0.003658445370603047
1999-09-28,10275.5302734375,1282.199951171875,2756.25,418.489990234375,0.04803560907021165,0.3208678143754876,0.0010664382654331558
1999-09-29,10213.48046875,1268.3699951171875,2730.27001953125,421.5199890136719,0.051406629383563995,0.32079480819148304,-0.0008522958723972173
1999-09-30,10336.9501953125,1282.7099609375,2746.159912109375,427.29998779296875,0.029199182172305882,0.321438128003462,0.004145290712651188
1999-10-01,10273.0,1282.81005859375,2736.85009765625,423.5299987792969,0.026195214712060988,0.3224225043161506,0.0025599351227493772
1999-10-04,10401.23046875,1304.5999755859375,2795.969970703125,426.6099853515625,0.0287579387659207,0.3225064122472295,0.006989769720315147
1999-10-05,10400.58984375,1301.3499755859375,2799.669921875,426.010009765625,0.02938855264801532,0.3225369172770384,0.0036245951943249775
1999-10-06,10588.33984375,1325.4000244140625,2857.2099609375,429.760009765625,0.03820401069242507,0.32255076733954124,0.004945258378187867
1999-10-07,10537.0498046875,1317.6400146484375,2860.699951171875,428.1099853515625,0.03111861238721758,0.3220107803003824,0.00467935912210526
1999-10-08,10649.759765625,1336.02001953125,2886.570068359375,427.7099914550781,0.02677849039901048,0.3221675702486523,-0.0022364394337589045
1999-10-11,10648.1796875,1335.2099609375,2915.949951171875,430.19000244140625,0.02025660697836429,0.322575093328881,-0.0077789304368602145
1999-10-12,10417.0595703125,1313.0400390625,2872.429931640625,424.67999267578125,0.022740528569556773,0.3228736641812868,-0.004800640125154192
1999-10-13,10232.16015625,1285.550048828125,2801.27001953125,419.32000732421875,0.024284713086672127,0.32296964228811714,-0.01067305241451495
1999-10-14,10286.6103515625,1283.4200439453125,2806.840087890625,419.30999755859375,0.03332532860804349,0.3227891784544146,-0.00875578371226771
1999-10-15,10019.7099609375,1247.4100341796875,2731.830078125,414.70001220703125,0.031155120697803795,0.32278518676750523,-0.004368486272177342
1999-10-18,10116.2802734375,1254.1300048828125,2689.14990234375,408.8999938964844,0.04246095765847713,0.32276883349350155,0.003910083114720391
1999-10-19,10204.9296875,1261.3199462890625,2688.179931640625,410.92999267578125,0.030197383486665785,0.32269083561304207,0.002124975457996168
1999-10-20,10392.3603515625,1289.4300537109375,2788.1298828125,413.94000244140625,0.020789571688510478,0.32295196597506,0.005139882202375243
1999-10-21,10297.6904296875,1283.6099853515625,2801.949951171875,414.2699890136719,0.026211487245745957,0.32389445421345836,0.0019199588089153254
1999-10-22,10470.25,1301.6500244140625,2816.52001953125,418.69000244140625,0.03042659955099225,0.3239850637741667,-0.00033535147583603996
1999-10-25,10349.9296875,1293.6300048828125,2815.949951171875,417.760009765625,0.02148257428780198,0.32349212827904306,0.0012509717926754498
1999-10-26,10302.1298828125,1281.9100341796875,2811.469970703125,415.7900085449219,0.02945067174732685,0.3237454124643322,0.00864053027990845
1999-10-27,10394.8896484375,1296.7099609375,2802.52001953125,416.7699890136719,0.02623955626040697,0.3243856370062207,0.01167319867060509
1999-10-28,10622.5302734375,1342.43994140625,2875.219970703125,422.80999755859375,0.030175691470503807,0.3252391047564691,0.007521773566465123
1999-10-29,10729.8603515625,1362.9300537109375,2966.429931640625,428.6400146484375,0.03587128105573356,0.3257045606819607,0.004761474197017707
1999-11-01,10648.509765625,1354.1199951171875,2967.64990234375,431.82000732421875,0.04190733679570258,0.32571380942213174,0.00645731498418297
1999-11-02,10581.83984375,1347.739990234375,2981.6298828125,432.3900146484375,0.04088268498890102,0.325462142428064,0.006062155745942691
1999-11-03,10609.0595703125,1354.9300537109375,3028.510009765625,438.4599914550781,0.0375761988107115,0.3247458672710731,0.006762039530050085
1999-11-04,10639.6396484375,1362.6400146484375,3055.949951171875,439.8999938964844,0.03203183668665588,0.32385896658183094,0.006731482210317148
1999-11-05,10704.48046875,1370.22998046875,3102.2900390625,442.4100036621094,0.03725296980701387,0.3239423774435911,0.0029131120806815845
1999-11-08,10718.849609375,1377.010009765625,3143.969970703125,445.07000732421875,0.042190918466076255,0.3239205484658472,0.0036546496360551715
1999-11-09,10617.3203125,1365.280029296875,3125.0400390625,446.2799987792969,0.03753123967908323,0.32332390214434226,0.0037451594398719215
1999-11-10,10597.740234375,1373.4599609375,3155.9599609375,448.7200012207031,0.023409045999869704,0.3226288671057959,0.005584932772903176
1999-11-11,10595.2998046875,1381.4599609375,3197.2900390625,447.489990234375,0.028825555695220828,0.322264848293794,0.004242850677716177
1999-11-12,10769.3203125,1396.06005859375,3221.14990234375,449.69000244140625,0.03079760097898543,0.32193949164757996,0.008207512889213084
1999-11-15,10760.75,1394.3900146484375,3219.5400390625,452.9700012207031,0.03967129602096975,0.32236570612051424,0.004022283226490356
1999-11-16,10932.330078125,1420.0699462890625,3295.52001953125,456.8800048828125,0.053713032975792885,0.3228366472759455,0.0075120577775047055
1999-11-17,10883.08984375,1410.7099609375,3269.389892578125,457.07000732421875,0.04935452900826931,0.32314120224388804,0.005080024736453884
1999-11-18,11035.7001953125,1424.93994140625,3347.110107421875,462.0400085449219,0.04461207427084446,0.3235854371252388,0.004384084150840465
1999-11-19,11003.8896484375,1422.0,3369.25,461.2699890136719,0.034858294297009706,0.32348500211002734,-0.0011443994333614886
1999-11-22,11089.51953125,1420.93994140625,3392.56005859375,460.7699890136719,0.03788602817803621,0.32349596210591525,0.0022863771157939396
1999-11-23,10995.6298828125,1404.6400146484375,3342.8701171875,454.45001220703125,0.04308799188584089,0.32361640327939023,0.002694817309746243
1999-11-24,11008.169921875,1417.0799560546875,3420.5,455.92999267578125,0.061889214906841516,0.32352810195718623,-1.8411632173963755e-05
1999-11-26,10988.91015625,1416.6199951171875,3447.81005859375,458.94000244140625,0.052994327154010534,0.3231825145001374,-0.004290685784867653
1999-11-29,10947.919921875,1407.8299560546875,3421.3701171875,456.95001220703125,0.06062639132142067,0.32322378745690566,-0.00124049724520844
1999-11-30,10877.8095703125,1388.9100341796875,3336.159912109375,454.0799865722656,0.06034269486553967,0.3230330688667748,0.0039735228529235445
1999-12-01,10998.3896484375,1397.719970703125,3353.7099609375,453.6700134277344,0.056861875811591744,0.3231274707500076,0.008081800863007594
1999-12-02,11039.0595703125,1409.0400390625,3452.780029296875,460.44000244140625,0.05669132643379271,0.32353955466537354,0.005348278983076479
1999-12-03,11286.1796875,1433.300048828125,3520.6298828125,464.5799865722656,0.04528973554261029,0.3235315390769989,0.0030362727769828487
1999-12-06,11225.009765625,1423.3299560546875,3546.010009765625,465.75,0.04920219676569104,0.32315373889621235,0.0021165634951017436
1999-12-07,11106.650390625,1409.1700439453125,3586.919921875,465.70001220703125,0.05110153974965215,0.3226193012371294,0.0014674864600780326
1999-12-08,11068.1201171875,1403.8800048828125,3586.080078125,468.8399963378906,0.05508517939597368,0.32200758432726817,0.0030352968018599012
1999-12-09,11134.7900390625,1408.1099853515625,3594.169921875,464.8999938964844,0.05174660333432257,0.32181852491715446,0.0033753738652829053
1999-12-10,11224.7001953125,1417.0400390625,3620.239990234375,466.7099914550781,0.030594151932746172,0.32200611862376666,-0.002225178347948446
1999-12-13,11192.58984375,1415.219970703125,3658.169921875,470.3800048828125,0.031765653286129236,0.3228211498932279,0.0003903050247946945
1999-12-14,11160.169921875,1403.1700439453125,3571.659912109375,462.75,0.029641210567206144,0.32291626262589035,0.0036791827978272158
1999-12-15,11225.3203125,1413.3299560546875,3621.949951171875,461.32000732421875,0.02168706525117159,0.3231229001599259,0.00373865072508578
1999-12-16,11244.8896484375,1418.780029296875,3715.06005859375,465.260009765625,0.015829161508008838,0.3231323240814802,0.002536313159481539
1999-12-17,11257.4296875,1421.030029296875,3753.06005859375,466.2099914550781,0.017223526490852237,0.3230331915312805,0.007478076724333441
1999-12-20,11144.26953125,1418.0899658203125,3783.8701171875,467.19000244140625,0.019459879025816917,0.3232770285535943,0.006181423052854477
1999-12-21,11200.5400390625,1433.4300537109375,3911.14990234375,475.7900085449219,0.011604464147239923,0.32380853320872005,0.008189840236114136
1999-12-22,11203.599609375,1436.1300048828125,3937.300048828125,477.94000244140625,0.01100270776078105,0.3236173100345387,0.0058610934897583514
1999-12-23,11405.759765625,1458.3399658203125,3969.43994140625,482.42999267578125,0.027548435609787703,0.32370287866331304,0.00520226349726011
1999-12-27,11391.080078125,1457.0999755859375,3975.3798828125,484.4599914550781,0.03198291640728712,0.323257003229783,0.006983190547340433
1999-12-28,11476.7099609375,1457.6600341796875,3972.110107421875,488.4800109863281,0.025326034519821405,0.3234074265688389,0.004360952731867165
1999-12-29,11484.66015625,1463.4599609375,4041.4599609375,497.010009765625,0.03384828846901655,0.32380227996942706,0.005689233605905642
1999-12-30,11452.8603515625,1464.469970703125,4036.8701171875,496.5899963378906,0.03450827207416296,0.3245767040917475,0.0019198315675528804
1999-12-31,11497.1201171875,1469.25,4069.31005859375,504.75,0.07706360921983599,0.31853240966271806,-0.012470773506532154
2000-01-03,11357.509765625,1455.219970703125,4131.14990234375,496.4200134277344,0.08321656436178579,0.3114102225012934,-0.007859965388205306
2000-01-04,10997.9296875,1399.4200439453125,3901.68994140625,478.3800048828125,0.09899729639742269,0.3069383837268169,-0.008473989687491414
2000-01-05,11122.650390625,1402.1099853515625,3877.5400390625,478.8299865722656,0.11420153461383258,0.30620282278695304,0.00415064003076358
2000-01-06,11253.259765625,1403.449951171875,3727.1298828125,475.3399963378906,0.1188945305346099,0.30497093300775363,0.010189936657649877
2000-01-07,11522.5595703125,1441.469970703125,3882.6201171875,488.30999755859375,0.11419951840479928,0.30479651500102534,0.0008806089620783056
2000-01-10,11572.2001953125,1457.5999755859375,4049.669921875,501.8900146484375,0.1138274558383819,0.30465892174776693,-0.0015825153411590902
2000-01-11,11511.080078125,1438.56005859375,3921.18994140625,492.6099853515625,0.10711170761211182,0.3050570884513471,0.004578166695899831
2000-01-12,11551.099609375,1432.25,3850.02001953125,490.0400085449219,0.10636867890430952,0.3054380584824187,0.00824667403001228
2000-01-13,11582.4296875,1449.6800537109375,3957.2099609375,501.19000244140625,0.11332469415216113,0.306027268561801,0.0065093186314725444
2000-01-14,11722.98046875,1465.1500244140625,4064.27001953125,507.55999755859375,0.11617244389204646,0.30691736647271395,0.0056014565504849635
2000-01-18,11560.7197265625,1455.1400146484375,4130.81005859375,513.4600219726562,0.11555690439714457,0.30747884125281477,0.004456230566767812
2000-01-19,11489.3603515625,1455.9000244140625,4151.2900390625,520.02001953125,0.11311185201926495,0.30724337734613616,0.004271123195021186
2000-01-20,11351.2998046875,1445.5699462890625,4189.509765625,527.280029296875,0.1066880017609827,0.30763970088662956,-0.005722148857163228
2000-01-21,11251.7099609375,1441.3599853515625,4235.39990234375,533.9400024414062,0.1242941992980201,0.3086542637096955,-0.0019868426766054556
2000-01-24,11008.169921875,1401.530029296875,4096.080078125,522.9500122070312,0.12392110528673231,0.30954449540807516,-0.0037798124765454975
2000-01-25,11029.8896484375,1410.030029296875,4167.41015625,521.5900268554688,0.12143031135201454,0.30957722363224177,-0.004254477511609415
2000-01-26,11032.990234375,1404.0899658203125,4069.909912109375,521.0399780273438,0.1332672629505396,0.3094974207086904,-0.012517656120858582
2000-01-27,11028.01953125,1398.56005859375,4039.56005859375,517.02001953125,0.14207417336524383,0.3099429868187394,-0.005562119877475263
2000-01-28,10738.8701171875,1360.1600341796875,3887.070068359375,504.6199951171875,0.10936877876520157,0.30972197269819196,0.0015768187163930057
2000-01-31,10940.5302734375,1394.4599609375,3940.35009765625,496.2300109863281,0.08317246777005494,0.31019746194376147,0.002424746400810908
2000-02-01,11041.0498046875,1409.280029296875,4051.97998046875,503.75,0.09268418862484396,0.31094436245359836,0.00757704634166877
2000-02-02,11003.2001953125,1409.1199951171875,4073.9599609375,509.8900146484375,0.07515489286743104,0.3119920938269643,0.006110203507935741
2000-02-03,11013.4404296875,1424.969970703125,4210.97998046875,521.6300048828125,0.06843345263041556,0.31327323696549947,0.006511411436077997
2000-02-04,10963.7998046875,1424.3699951171875,4244.14013671875,525.52001953125,0.0697308456660735,0.3138369372478829,0.00863772806356794
2000-02-07,10905.7900390625,1424.239990234375,4321.77001953125,532.3900146484375,0.07231510826386511,0.31455251818902863,0.0009454319265761475
2000-02-08,10957.599609375,1441.719970703125,4427.5,537.489990234375,0.06306877336464822,0.31493159522525405,0.00402720996287958
2000-02-09,10699.16015625,1411.7099609375,4363.240234375,536.0,0.06790563093840665,0.31524631395190716,-0.003063229889603647
2000-02-10,10643.6298828125,1416.8299560546875,4485.6298828125,542.2100219726562,0.057814223458990455,0.3161791798537794,-0.00030488490619895784
2000-02-11,10425.2099609375,1387.1199951171875,4395.4501953125,537.0999755859375,0.051388825522735715,0.3168655406738441,0.0018838280358038893
2000-02-14,10519.83984375,1389.93994140625,4418.5498046875,539.9400024414062,0.0552905579097569,0.316776984486608,0.0008707785849303052
2000-02-15,10718.08984375,1402.050048828125,4420.77001953125,540.239990234375,0.055699525866657495,0.3168741298888625,0.004464313155377064
2000-02-16,10561.41015625,1387.6700439453125,4427.64990234375,547.760009765625,0.05191883398219943,0.3175902395671206,-0.00625026300551597
2000-02-17,10514.5703125,1388.260009765625,4548.919921875,558.4199829101562,0.0557675757445395,0.31870269766426307,-0.004660953276536679
2000-02-18,10219.51953125,1346.0899658203125,4411.740234375,545.6799926757812,0.0458590448834002,0.3201595049457105,0.001628444204994286
2000-02-22,10304.83984375,1352.1700439453125,4382.1201171875,540.9500122070312,0.059703648556023836,0.3214889209318043,0.0017277275056307253
2000-02-23,10225.73046875,1360.68994140625,4550.330078125,549.9099731445312,0.06821057852357626,0.322581427891521,-0.0016798347996614242
2000-02-24,10092.6298828125,1353.4300537109375,4617.64990234375,554.0399780273438,0.0728656779974699,0.3233565255302592,0.0009013390809366033
2000-02-25,9862.1201171875,1333.3599853515625,4590.5,556.739990234375,0.08604376669973135,0.3236012675641725,0.00785035355704957
2000-02-28,10038.650390625,1348.050048828125,4577.85009765625,557.6799926757812,0.10661615896970034,0.3236804358194047,0.00937807967941864
2000-02-29,10128.3095703125,1366.4200439453125,4696.68994140625,577.7100219726562,0.09337349981069565,0.3239103757551575,0.005385241896233641
2000-03-01,10137.9296875,1379.18994140625,4784.080078125,588.3499755859375,0.07515833550132811,0.32429414707458076,0.011613062500377585
2000-03-02,10164.919921875,1381.760009765625,4754.509765625,584.0399780273438,0.06667501968331635,0.32468684360474753,0.005860838395537879
2000-03-03,10367.2001953125,1409.1700439453125,4914.7900390625,597.8800048828125,0.06226637517102063,0.3247851880477495,-0.002726728959019098
2000-03-06,10170.5,1391.280029296875,4904.85009765625,601.6400146484375,0.05874773603864014,0.32552387052094095,-1.2494009049682274e-05
2000-03-07,9796.0302734375,1355.6199951171875,4847.83984375,595.469970703125,0.06693444786577764,0.32587398411922053,0.007448861233672892
2000-03-08,9856.5302734375,1366.699951171875,4897.259765625,594.6799926757812,0.08749330522476974,0.32580997877219353,0.0037227243341863316
2000-03-09,10010.73046875,1401.68994140625,5046.85986328125,606.0499877929688,0.06622045783939395,0.3258350822224394,-0.0026417078806262218
2000-03-10,9928.8203125,1395.0699462890625,5048.6201171875,603.8099975585938,0.07632733808611639,0.32576127979619207,-0.010531318291529979
2000-03-13,9947.1298828125,1383.6199951171875,4907.240234375,590.1400146484375,0.09504357906535098,0.3252949289274466,-0.007600573489985134
2000-03-14,9811.240234375,1359.1500244140625,4706.6298828125,572.989990234375,0.11693050175295172,0.3213836153896085,0.0069999645901629645
2000-03-15,10131.41015625,1392.1400146484375,4582.6201171875,558.8699951171875,0.11738563282415271,0.32079707511888894,0.0063262075565289275
2000-03-16,10630.599609375,1458.469970703125,4717.39013671875,574.239990234375,0.11933319689705968,0.32059588132951855,-0.0033889786129464193
2000-03-17,10595.23046875,1464.469970703125,4798.1298828125,574.77001953125,0.12387350760400295,0.3202473916124828,0.003677078432513474
2000-03-20,10680.240234375,1456.6300048828125,4610.0,549.2000122070312,0.11700180545449257,0.31992454677558596,0.008422829706317577
2000-03-21,10907.33984375,1493.8699951171875,4711.68017578125,552.7899780273438,0.11666328553110361,0.3203064316666268,0.010408661932407127
2000-03-22,10866.7001953125,1500.6400146484375,4864.75,571.1900024414062,0.12247742502615923,0.3202515854013636,0.007363803590306299
2000-03-23,11119.8603515625,1527.3499755859375,4940.60986328125,573.7899780273438,0.1275921855121851,0.31933598951061787,0.0040617151412356434
2000-03-24,11112.7197265625,1527.4599609375,4963.02978515625,574.010009765625,0.11834904938633167,0.3181926740263192,-0.0033302346857951503
2000-03-27,11025.849609375,1523.8599853515625,4958.56005859375,573.6500244140625,0.12024540210486659,0.31821033640083035,-0.00786966748180223
2000-03-28,10936.1103515625,1507.72998046875,4833.89013671875,559.0399780273438,0.11909657473088511,0.31871660892565196,-0.012151795978124266
2000-03-29,11018.7197265625,1508.52001953125,4644.669921875,543.0,0.11700382564792859,0.31922214800958093,-0.00443609260437856
2000-03-30,10980.25,1487.9200439453125,4457.89013671875,531.5700073242188,0.1427546542521628,0.3185445933221144,-0.011677475284546325
2000-03-31,10921.919921875,1498.5799560546875,4572.830078125,539.0900268554688,0.10783494342484762,0.3177474141284076,-0.012156428294826046
2000-04-03,11221.9296875,1505.969970703125,4223.68017578125,516.0399780273438,0.11523535771085683,0.3174293654838752,-0.006728678023885933
2000-04-04,11164.83984375,1494.72998046875,4148.89013671875,506.1199951171875,0.11583864456279244,0.31734020015311815,0.0013568075973992527
2000-04-05,11033.919921875,1487.3699951171875,4169.22021484375,518.0399780273438,0.12007802920729008,0.3170703542858836,0.007059183556894216
2000-04-06,11114.26953125,1501.3399658203125,4267.56005859375,532.5,0.11249826997483904,0.3166970965202706,-0.004921347705756653
2000-04-07,11111.48046875,1516.3499755859375,4446.4501953125,542.989990234375,0.09728675509707319,0.31672683399466295,-0.0072108645119946324
2000-04-10,11186.5595703125,1504.4599609375,4188.2001953125,518.6599731445312,0.08268720571598676,0.3177477034887287,-0.01707542244656738
2000-04-11,11287.080078125,1500.5899658203125,4055.89990234375,510.1300048828125,0.04780384665355086,0.31836900409814356,-0.017128672138957385
2000-04-12,11125.1298828125,1467.1700439453125,3769.6298828125,493.44000244140625,0.08734680758789182,0.31812342135200095,-0.0361886254361496
2000-04-13,10923.5498046875,1440.510009765625,3676.780029296875,489.2200012207031,0.10047795670107007,0.3126010672260157,-0.013228145925577639
2000-04-14,10305.76953125,1356.56005859375,3321.2900390625,453.7200012207031,0.11786455360683903,0.30500133760747294,0.005936369485402075
2000-04-17,10582.509765625,1401.43994140625,3539.159912109375,459.260009765625,0.10676529097813472,0.30552585754016887,0.0006292664135393204
2000-04-18,10767.419921875,1441.6099853515625,3793.570068359375,486.0899963378906,0.100726271304072,0.3062782277430127,-0.0004134987076974431
2000-04-19,10674.9599609375,1427.469970703125,3706.409912109375,486.2300109863281,0.096627105283321,0.3067593383126359,-0.006694197487191701
2000-04-20,10844.0498046875,1434.5400390625,3643.8798828125,481.8399963378906,0.0959568815305829,0.30788582873298004,0.009014175947091066
2000-04-24,10906.099609375,1429.8599853515625,3482.47998046875,468.5400085449219,0.0967677226665753,0.30917262024480996,0.001184248953592099
2000-04-25,11124.8203125,1477.43994140625,3711.22998046875,489.0299987792969,0.10325281325758873,0.31041443817144415,0.005991406513931009
2000-04-26,10945.5,1460.989990234375,3630.090087890625,484.239990234375,0.10001193922044216,0.3111267073173407,0.006517067205519466
2000-04-27,10888.099609375,1464.9200439453125,3774.030029296875,494.5799865722656,0.10406367084942758,0.31095287472206745,0.010222177101851408
2000-04-28,10733.91015625,1452.4300537109375,3860.659912109375,506.25,0.0950298325624317,0.31079289474538874,-0.0012132566358938825
2000-05-01,10811.7802734375,1468.25,3958.080078125,518.9299926757812,0.08278871211223304,0.31143746414471424,-0.007838033195101363
2000-05-02,10731.1201171875,1446.2900390625,3785.449951171875,505.3500061035156,0.10889583150856197,0.31132514407461537,-0.004504094202793718
2000-05-03,10480.1298828125,1415.0999755859375,3707.31005859375,495.55999755859375,0.08908273838460445,0.3106909165056847,0.0036129368302453644
2000-05-04,10412.490234375,1409.5699462890625,3720.239990234375,501.9100036621094,0.08525741100311279,0.310748342183903,-0.0036579684615965493
2000-05-05,10577.8603515625,1432.6300048828125,3816.820068359375,512.8400268554688,0.0674545094370842,0.31138477055553854,-0.007332849619884877
2000-05-08,10603.6298828125,1424.1700439453125,3669.3798828125,500.0799865722656,0.06442712806165218,0.31054740868770836,-0.015896710702383528
2000-05-09,10536.75,1412.1400146484375,3585.010009765625,490.8599853515625,0.06959566473960876,0.3104117208562425,-0.0022142864470851313
2000-05-10,10367.7802734375,1383.050048828125,3384.72998046875,474.2799987792969,0.06875261850655079,0.3105155225297391,0.0006858861377068522
2000-05-11,10545.9697265625,1407.81005859375,3499.580078125,489.3900146484375,0.025135685689747334,0.3094685117459534,0.006687873828422127
2000-05-12,10609.3701171875,1420.9599609375,3529.06005859375,490.94000244140625,0.09429648984223604,0.3077503637188009,0.01016918167075012
2000-05-15,10807.7802734375,1452.3599853515625,3607.64990234375,497.80999755859375,0.12609965819208097,0.3068912213287184,0.0018758006766669065
2000-05-16,10934.5703125,1466.0400390625,3717.570068359375,505.9800109863281,0.1757158860498495,0.3074645949071381,-0.0034860622274995976
2000-05-17,10769.740234375,1447.800048828125,3644.9599609375,499.6600036621094,0.18295648507116508,0.30723733419455906,-0.010878272491962075
2000-05-18,10777.2802734375,1437.2099609375,3538.7099609375,490.95001220703125,0.16893810126273107,0.3078616650947012,-0.010473364184383663
2000-05-19,10626.849609375,1406.949951171875,3390.39990234375,479.70001220703125,0.190865023986382,0.3085309304441847,-0.01719534170352855
2000-05-22,10542.5498046875,1400.719970703125,3364.2099609375,471.6700134277344,0.17982434809878672,0.30935152284912093,-0.00594713004817193
2000-05-23,10422.26953125,1373.8599853515625,3164.550048828125,459.010009765625,0.18275162394801797,0.31014934527272875,-0.009288502855137791
2000-05-24,10535.349609375,1399.050048828125,3270.610107421875,461.739990234375,0.20777307826737584,0.309793526853414,-0.006349082438447864
2000-05-25,10323.919921875,1381.52001953125,3205.35009765625,456.1700134277344,0.17683725062469663,0.3094379357814291,0.010274727600524862
2000-05-26,10299.240234375,1378.02001953125,3205.110107421875,457.3699951171875,0.15863691153936088,0.3094398008631632,0.005179650417811429
2000-05-30,10527.1298828125,1422.449951171875,3459.47998046875,476.70001220703125,0.1498051805065311,0.3096100241162785,0.013548952158502207
2000-05-31,10522.330078125,1420.5999755859375,3400.909912109375,476.17999267578125,0.1617339474723972,0.31026136880472904,0.020804506485565206
2000-06-01,10652.2001953125,1448.81005859375,3582.5,492.4700012207031,0.14652832616834735,0.3111890049756134,0.013809211243809235
2000-06-02,10794.759765625,1477.260009765625,3813.3798828125,513.030029296875,0.15232061318765108,0.31129580313556715,0.006421074296919634
